,Date,Hour,Price (Euros),Day,Month,Year,BusinessDay,Season,Night,Trend_abs,Trend
349,2010-01-15,14,62.13,15,1,2010,1,0,0,-0.7999999999999972,1
350,2010-01-15,15,57.95,15,1,2010,1,0,0,-4.18,2
351,2010-01-15,16,50.41,15,1,2010,1,0,0,-7.540000000000006,2
352,2010-01-15,17,53.8,15,1,2010,1,0,0,3.3900000000000006,1
353,2010-01-15,18,63.02,15,1,2010,1,0,0,9.220000000000006,1
354,2010-01-15,19,67.44,15,1,2010,1,0,0,4.419999999999995,1
355,2010-01-15,20,66.99,15,1,2010,1,0,0,-0.45000000000000284,1
356,2010-01-15,21,60.95,15,1,2010,1,0,0,-6.039999999999992,2
357,2010-01-15,22,50.77,15,1,2010,1,0,0,-10.18,2
358,2010-01-15,23,53.06,15,1,2010,1,0,0,2.289999999999999,1
